O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value
45-2011.00	1.B.2.a.2	Achievement	EN	2.87
45-2011.00	1.B.2.b.1	Activity	EN	3.25
45-2011.00	1.B.2.c.1	Advancement	EN	2.75
45-2011.00	1.B.2.c.3	Authority	EN	2.5
45-2011.00	1.B.2.e.1	Company Policies and Practices	EN	3.25
45-2011.00	1.B.2.b.4	Compensation	EN	3.12
45-2011.00	1.B.2.d.1	Co-workers	EN	3
45-2011.00	1.B.2.f.1	Creativity	EN	1.87
45-2011.00	1.B.2.b.2	Independence	EN	3.5
45-2011.00	1.B.2.d.3	Moral Values	EN	3.25
45-2011.00	1.B.2.c.2	Recognition	EN	2.5
45-2011.00	1.B.2.f.2	Responsibility	EN	4
45-2011.00	1.B.2.b.5	Security	EN	3.75
45-2011.00	1.B.2.d.2	Social Service	EN	2
45-2011.00	1.B.2.c.4	Social Status	EN	2.87
45-2011.00	1.B.2.e.2	Supervision, Human Relations	EN	3.25
45-2011.00	1.B.2.e.3	Supervision, Technical	EN	3
45-2011.00	1.B.2.b.3	Variety	EN	3.12
45-2011.00	1.B.2.b.6	Working Conditions	EN	2.75
45-2011.00	1.B.2.f.3	Autonomy	EN	3.62
45-2021.00	1.B.2.a	Achievement-Mean Extent	EN	2.93
45-2021.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.2
45-2021.00	1.B.2.c	Recognition-Mean Extent	EN	2.15
45-2021.00	1.B.2.d	Relationships-Mean Extent	EN	2.54
45-2021.00	1.B.2.e	Support-Mean Extent	EN	2.04
45-2021.00	1.B.2.f	Independence-Mean Extent	EN	3.7
45-2021.00	1.B.2.a.1	Ability Utilization	EN	2.87
45-2021.00	1.B.2.a.2	Achievement	EN	3
45-2021.00	1.B.2.b.1	Activity	EN	3.62
45-2021.00	1.B.2.c.1	Advancement	EN	1.5
45-2021.00	1.B.2.c.3	Authority	EN	1.75
45-2021.00	1.B.2.e.1	Company Policies and Practices	EN	2
45-2021.00	1.B.2.b.4	Compensation	EN	3.25
45-2021.00	1.B.2.d.1	Co-workers	EN	2.25
45-2021.00	1.B.2.f.1	Creativity	EN	3.12
45-2021.00	1.B.2.b.2	Independence	EN	4
45-2021.00	1.B.2.d.3	Moral Values	EN	3.62
45-2021.00	1.B.2.c.2	Recognition	EN	2.75
45-2021.00	1.B.2.f.2	Responsibility	EN	4.12
45-2021.00	1.B.2.b.5	Security	EN	3.12
45-2021.00	1.B.2.d.2	Social Service	EN	1.75
45-2021.00	1.B.2.c.4	Social Status	EN	2.62
45-2021.00	1.B.2.e.2	Supervision, Human Relations	EN	2.12
45-2021.00	1.B.2.e.3	Supervision, Technical	EN	2
45-2021.00	1.B.2.b.3	Variety	EN	2.87
45-2021.00	1.B.2.b.6	Working Conditions	EN	2.37
45-2021.00	1.B.2.f.3	Autonomy	EN	3.87
45-2041.00	1.B.2.a	Achievement-Mean Extent	EN	2.25
45-2041.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.72
45-2041.00	1.B.2.c	Recognition-Mean Extent	EN	1.81
45-2041.00	1.B.2.d	Relationships-Mean Extent	EN	2.66
45-2041.00	1.B.2.e	Support-Mean Extent	EN	3.37
45-2041.00	1.B.2.f	Independence-Mean Extent	EN	2.45
45-2041.00	1.B.2.a.1	Ability Utilization	EN	2.37
45-2041.00	1.B.2.a.2	Achievement	EN	2.12
45-2041.00	1.B.2.b.1	Activity	EN	3.5
45-2041.00	1.B.2.c.1	Advancement	EN	2.37
45-2041.00	1.B.2.c.3	Authority	EN	1.5
45-2041.00	1.B.2.e.1	Company Policies and Practices	EN	3.37
45-2041.00	1.B.2.b.4	Compensation	EN	2.5
45-2041.00	1.B.2.d.1	Co-workers	EN	2.37
45-2041.00	1.B.2.f.1	Creativity	EN	1.62
45-2041.00	1.B.2.b.2	Independence	EN	3.75
45-2041.00	1.B.2.d.3	Moral Values	EN	4.25
45-2041.00	1.B.2.c.2	Recognition	EN	1.62
45-2041.00	1.B.2.f.2	Responsibility	EN	3.25
45-2041.00	1.B.2.b.5	Security	EN	3
45-2041.00	1.B.2.d.2	Social Service	EN	1.37
45-2041.00	1.B.2.c.4	Social Status	EN	1.75
45-2041.00	1.B.2.e.2	Supervision, Human Relations	EN	3.5
45-2041.00	1.B.2.e.3	Supervision, Technical	EN	3.25
45-2041.00	1.B.2.b.3	Variety	EN	1.25
45-2041.00	1.B.2.b.6	Working Conditions	EN	2.37
45-2041.00	1.B.2.f.3	Autonomy	EN	2.5
45-2091.00	1.B.2.a	Achievement-Mean Extent	EN	2.93
45-2091.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.75
45-2091.00	1.B.2.c	Recognition-Mean Extent	EN	2.31
45-2091.00	1.B.2.d	Relationships-Mean Extent	EN	2.87
45-2091.00	1.B.2.e	Support-Mean Extent	EN	2.37
45-2091.00	1.B.2.f	Independence-Mean Extent	EN	2.87
45-2091.00	1.B.2.a.1	Ability Utilization	EN	2.87
45-2091.00	1.B.2.a.2	Achievement	EN	3
45-2091.00	1.B.2.b.1	Activity	EN	3.25
45-2091.00	1.B.2.c.1	Advancement	EN	2.12
45-2091.00	1.B.2.c.3	Authority	EN	2.75
45-2091.00	1.B.2.e.1	Company Policies and Practices	EN	2.25
45-2091.00	1.B.2.b.4	Compensation	EN	2.37
45-2091.00	1.B.2.d.1	Co-workers	EN	2.5
45-2091.00	1.B.2.f.1	Creativity	EN	2.5
45-2091.00	1.B.2.b.2	Independence	EN	3.25
45-2091.00	1.B.2.d.3	Moral Values	EN	4.25
45-2091.00	1.B.2.c.2	Recognition	EN	2.12
45-2091.00	1.B.2.f.2	Responsibility	EN	3
45-2091.00	1.B.2.b.5	Security	EN	2.5
45-2091.00	1.B.2.d.2	Social Service	EN	1.87
45-2091.00	1.B.2.c.4	Social Status	EN	2.25
45-2091.00	1.B.2.e.2	Supervision, Human Relations	EN	2.37
45-2091.00	1.B.2.e.3	Supervision, Technical	EN	2.5
45-2091.00	1.B.2.b.3	Variety	EN	3
45-2091.00	1.B.2.b.6	Working Conditions	EN	2.12
45-2091.00	1.B.2.f.3	Autonomy	EN	3.12
45-2092.01	1.B.2.a	Achievement-Mean Extent	EN	2.43
45-2092.01	1.B.2.b	Working Conditions-Mean Extent	EN	2.77
45-2092.01	1.B.2.c	Recognition-Mean Extent	EN	1.96
45-2092.01	1.B.2.d	Relationships-Mean Extent	EN	3
45-2092.01	1.B.2.e	Support-Mean Extent	EN	3.37
45-2092.01	1.B.2.f	Independence-Mean Extent	EN	2.12
45-2092.01	1.B.2.a.1	Ability Utilization	EN	2.25
45-2092.01	1.B.2.a.2	Achievement	EN	2.62
45-2092.01	1.B.2.b.1	Activity	EN	3.25
45-2092.01	1.B.2.c.1	Advancement	EN	2.5
45-2092.01	1.B.2.c.3	Authority	EN	1.75
45-2092.01	1.B.2.e.1	Company Policies and Practices	EN	3.37
45-2092.01	1.B.2.b.4	Compensation	EN	2.5
45-2092.01	1.B.2.d.1	Co-workers	EN	2.75
45-2092.01	1.B.2.f.1	Creativity	EN	1.87
45-2092.01	1.B.2.b.2	Independence	EN	3.37
45-2092.01	1.B.2.d.3	Moral Values	EN	4.5
45-2092.01	1.B.2.c.2	Recognition	EN	1.75
45-2092.01	1.B.2.f.2	Responsibility	EN	2.5
45-2092.01	1.B.2.b.5	Security	EN	2.75
45-2092.01	1.B.2.d.2	Social Service	EN	1.75
45-2092.01	1.B.2.c.4	Social Status	EN	1.87
45-2092.01	1.B.2.e.2	Supervision, Human Relations	EN	3.37
45-2092.01	1.B.2.e.3	Supervision, Technical	EN	3.37
45-2092.01	1.B.2.b.3	Variety	EN	2.37
45-2092.01	1.B.2.b.6	Working Conditions	EN	2.37
45-2092.01	1.B.2.f.3	Autonomy	EN	2
45-2092.02	1.B.2.a	Achievement-Mean Extent	EN	2.31
45-2092.02	1.B.2.b	Working Conditions-Mean Extent	EN	2.56
45-2092.02	1.B.2.c	Recognition-Mean Extent	EN	2.06
45-2092.02	1.B.2.d	Relationships-Mean Extent	EN	2.75
45-2092.02	1.B.2.e	Support-Mean Extent	EN	2.08
45-2092.02	1.B.2.f	Independence-Mean Extent	EN	2.16
45-2092.02	1.B.2.a.1	Ability Utilization	EN	2
45-2092.02	1.B.2.a.2	Achievement	EN	2.62
45-2092.02	1.B.2.b.1	Activity	EN	3
45-2092.02	1.B.2.c.1	Advancement	EN	2.12
45-2092.02	1.B.2.c.3	Authority	EN	2.37
45-2092.02	1.B.2.e.1	Company Policies and Practices	EN	2.12
45-2092.02	1.B.2.b.4	Compensation	EN	2
45-2092.02	1.B.2.d.1	Co-workers	EN	2.37
45-2092.02	1.B.2.f.1	Creativity	EN	1.87
45-2092.02	1.B.2.b.2	Independence	EN	3.37
45-2092.02	1.B.2.d.3	Moral Values	EN	4
45-2092.02	1.B.2.c.2	Recognition	EN	1.87
45-2092.02	1.B.2.f.2	Responsibility	EN	2.25
45-2092.02	1.B.2.b.5	Security	EN	2.12
45-2092.02	1.B.2.d.2	Social Service	EN	1.87
45-2092.02	1.B.2.c.4	Social Status	EN	1.87
45-2092.02	1.B.2.e.2	Supervision, Human Relations	EN	2
45-2092.02	1.B.2.e.3	Supervision, Technical	EN	2.12
45-2092.02	1.B.2.b.3	Variety	EN	3
45-2092.02	1.B.2.b.6	Working Conditions	EN	1.87
45-2092.02	1.B.2.f.3	Autonomy	EN	2.37
45-2093.00	1.B.2.a	Achievement-Mean Extent	EN	2.43
45-2093.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.58
45-2093.00	1.B.2.c	Recognition-Mean Extent	EN	1.78
45-2093.00	1.B.2.d	Relationships-Mean Extent	EN	2.7
45-2093.00	1.B.2.e	Support-Mean Extent	EN	2.08
45-2093.00	1.B.2.f	Independence-Mean Extent	EN	2.16
45-2093.00	1.B.2.a.1	Ability Utilization	EN	2.25
45-2093.00	1.B.2.a.2	Achievement	EN	2.62
45-2093.00	1.B.2.b.1	Activity	EN	3.12
45-2093.00	1.B.2.c.1	Advancement	EN	1.87
45-2093.00	1.B.2.c.3	Authority	EN	1.62
45-2093.00	1.B.2.e.1	Company Policies and Practices	EN	2
45-2093.00	1.B.2.b.4	Compensation	EN	1.87
45-2093.00	1.B.2.d.1	Co-workers	EN	2.5
45-2093.00	1.B.2.f.1	Creativity	EN	1.87
45-2093.00	1.B.2.b.2	Independence	EN	3.25
45-2093.00	1.B.2.d.3	Moral Values	EN	4
45-2093.00	1.B.2.c.2	Recognition	EN	1.87
45-2093.00	1.B.2.f.2	Responsibility	EN	2.25
45-2093.00	1.B.2.b.5	Security	EN	2.37
45-2093.00	1.B.2.d.2	Social Service	EN	1.62
45-2093.00	1.B.2.c.4	Social Status	EN	1.75
45-2093.00	1.B.2.e.2	Supervision, Human Relations	EN	2
45-2093.00	1.B.2.e.3	Supervision, Technical	EN	2.25
45-2093.00	1.B.2.b.3	Variety	EN	3
45-2093.00	1.B.2.b.6	Working Conditions	EN	1.87
45-2093.00	1.B.2.f.3	Autonomy	EN	2.37
45-3011.00	1.B.2.a	Achievement-Mean Extent	EN	2.43
45-3011.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.5
45-3011.00	1.B.2.c	Recognition-Mean Extent	EN	1.71
45-3011.00	1.B.2.d	Relationships-Mean Extent	EN	2.58
45-3011.00	1.B.2.e	Support-Mean Extent	EN	2.37
45-3011.00	1.B.2.f	Independence-Mean Extent	EN	2.54
45-3011.00	1.B.2.a.1	Ability Utilization	EN	2.37
45-3011.00	1.B.2.a.2	Achievement	EN	2.5
45-3011.00	1.B.2.b.1	Activity	EN	3.12
45-3011.00	1.B.2.c.1	Advancement	EN	1.62
45-3011.00	1.B.2.c.3	Authority	EN	2
45-3011.00	1.B.2.e.1	Company Policies and Practices	EN	2.25
45-3011.00	1.B.2.b.4	Compensation	EN	2.5
45-3011.00	1.B.2.d.1	Co-workers	EN	2.87
45-3011.00	1.B.2.f.1	Creativity	EN	2.5
45-3011.00	1.B.2.b.2	Independence	EN	2.5
45-3011.00	1.B.2.d.3	Moral Values	EN	3.62
45-3011.00	1.B.2.c.2	Recognition	EN	1.5
45-3011.00	1.B.2.f.2	Responsibility	EN	2.5
45-3011.00	1.B.2.b.5	Security	EN	2.5
45-3011.00	1.B.2.d.2	Social Service	EN	1.25
45-3011.00	1.B.2.c.4	Social Status	EN	1.75
45-3011.00	1.B.2.e.2	Supervision, Human Relations	EN	2.12
45-3011.00	1.B.2.e.3	Supervision, Technical	EN	2.75
45-3011.00	1.B.2.b.3	Variety	EN	2.62
45-3011.00	1.B.2.b.6	Working Conditions	EN	1.75
45-3011.00	1.B.2.f.3	Autonomy	EN	2.62
45-3021.00	1.B.2.a	Achievement-Mean Extent	EN	2.62
45-3021.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.6
45-3021.00	1.B.2.c	Recognition-Mean Extent	EN	1.43
45-3021.00	1.B.2.d	Relationships-Mean Extent	EN	1.95
45-3021.00	1.B.2.e	Support-Mean Extent	EN	1.62
45-3021.00	1.B.2.f	Independence-Mean Extent	EN	3.2
45-3021.00	1.B.2.a.1	Ability Utilization	EN	2.5
45-3021.00	1.B.2.a.2	Achievement	EN	2.75
45-3021.00	1.B.2.b.1	Activity	EN	2.12
45-3021.00	1.B.2.c.1	Advancement	EN	1.37
45-3021.00	1.B.2.c.3	Authority	EN	1.25
45-3021.00	1.B.2.e.1	Company Policies and Practices	EN	1.62
45-3021.00	1.B.2.b.4	Compensation	EN	2
45-3021.00	1.B.2.d.1	Co-workers	EN	1.62
45-3021.00	1.B.2.f.1	Creativity	EN	2.75
45-3021.00	1.B.2.b.2	Independence	EN	4.37
45-3021.00	1.B.2.d.3	Moral Values	EN	3
45-3021.00	1.B.2.c.2	Recognition	EN	1.5
45-3021.00	1.B.2.f.2	Responsibility	EN	3
45-3021.00	1.B.2.b.5	Security	EN	2
45-3021.00	1.B.2.d.2	Social Service	EN	1.25
45-3021.00	1.B.2.c.4	Social Status	EN	1.62
45-3021.00	1.B.2.e.2	Supervision, Human Relations	EN	1.62
45-3021.00	1.B.2.e.3	Supervision, Technical	EN	1.62
45-3021.00	1.B.2.b.3	Variety	EN	3
45-3021.00	1.B.2.b.6	Working Conditions	EN	2.12
45-3021.00	1.B.2.f.3	Autonomy	EN	3.87
45-4011.00	1.B.2.a	Achievement-Mean Extent	EN	3.25
45-4011.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.97
45-4011.00	1.B.2.c	Recognition-Mean Extent	EN	2.43
45-4011.00	1.B.2.d	Relationships-Mean Extent	EN	2.95
45-4011.00	1.B.2.e	Support-Mean Extent	EN	3.04
45-4011.00	1.B.2.f	Independence-Mean Extent	EN	2.91
45-4011.00	1.B.2.a.1	Ability Utilization	EN	2.87
45-4011.00	1.B.2.a.2	Achievement	EN	3.62
45-4011.00	1.B.2.b.1	Activity	EN	3.25
45-4011.00	1.B.2.c.1	Advancement	EN	2.5
45-4011.00	1.B.2.c.3	Authority	EN	2.12
45-4011.00	1.B.2.e.1	Company Policies and Practices	EN	3.37
45-4011.00	1.B.2.b.4	Compensation	EN	2.62
45-4011.00	1.B.2.d.1	Co-workers	EN	3
45-4011.00	1.B.2.f.1	Creativity	EN	2.5
45-4011.00	1.B.2.b.2	Independence	EN	3.5
45-4011.00	1.B.2.d.3	Moral Values	EN	4.12
45-4011.00	1.B.2.c.2	Recognition	EN	2.37
45-4011.00	1.B.2.f.2	Responsibility	EN	3.12
45-4011.00	1.B.2.b.5	Security	EN	3.12
45-4011.00	1.B.2.d.2	Social Service	EN	1.75
45-4011.00	1.B.2.c.4	Social Status	EN	2.75
45-4011.00	1.B.2.e.2	Supervision, Human Relations	EN	3
45-4011.00	1.B.2.e.3	Supervision, Technical	EN	2.75
45-4011.00	1.B.2.b.3	Variety	EN	3
45-4011.00	1.B.2.b.6	Working Conditions	EN	2.37
45-4011.00	1.B.2.f.3	Autonomy	EN	3.12
45-4021.00	1.B.2.a	Achievement-Mean Extent	EN	2.56
45-4021.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.58
45-4021.00	1.B.2.c	Recognition-Mean Extent	EN	1.93
45-4021.00	1.B.2.d	Relationships-Mean Extent	EN	2.83
45-4021.00	1.B.2.e	Support-Mean Extent	EN	3.2
45-4021.00	1.B.2.f	Independence-Mean Extent	EN	2.41
45-4021.00	1.B.2.a.1	Ability Utilization	EN	2.5
45-4021.00	1.B.2.a.2	Achievement	EN	2.62
45-4021.00	1.B.2.b.1	Activity	EN	3.5
45-4021.00	1.B.2.c.1	Advancement	EN	2.37
45-4021.00	1.B.2.c.3	Authority	EN	1.75
45-4021.00	1.B.2.e.1	Company Policies and Practices	EN	3.25
45-4021.00	1.B.2.b.4	Compensation	EN	2.87
45-4021.00	1.B.2.d.1	Co-workers	EN	2.87
45-4021.00	1.B.2.f.1	Creativity	EN	2
45-4021.00	1.B.2.b.2	Independence	EN	3.12
45-4021.00	1.B.2.d.3	Moral Values	EN	4.37
45-4021.00	1.B.2.c.2	Recognition	EN	1.87
45-4021.00	1.B.2.f.2	Responsibility	EN	2.87
45-4021.00	1.B.2.b.5	Security	EN	2.37
45-4021.00	1.B.2.d.2	Social Service	EN	1.25
45-4021.00	1.B.2.c.4	Social Status	EN	1.75
45-4021.00	1.B.2.e.2	Supervision, Human Relations	EN	3.12
45-4021.00	1.B.2.e.3	Supervision, Technical	EN	3.25
45-4021.00	1.B.2.b.3	Variety	EN	1.87
45-4021.00	1.B.2.b.6	Working Conditions	EN	1.75
45-4021.00	1.B.2.f.3	Autonomy	EN	2.37
45-4022.01	1.B.2.a	Achievement-Mean Extent	EN	2.37
45-4022.01	1.B.2.b	Working Conditions-Mean Extent	EN	2.45
45-4022.01	1.B.2.c	Recognition-Mean Extent	EN	1.9
45-4022.01	1.B.2.d	Relationships-Mean Extent	EN	3.08
45-4022.01	1.B.2.e	Support-Mean Extent	EN	3.2
45-4022.01	1.B.2.f	Independence-Mean Extent	EN	2.16
45-4022.01	1.B.2.a.1	Ability Utilization	EN	2.25
45-4022.01	1.B.2.a.2	Achievement	EN	2.5
45-4022.01	1.B.2.b.1	Activity	EN	3.12
45-4022.01	1.B.2.c.1	Advancement	EN	2.25
45-4022.01	1.B.2.c.3	Authority	EN	2.12
45-4022.01	1.B.2.e.1	Company Policies and Practices	EN	3.25
45-4022.01	1.B.2.b.4	Compensation	EN	2.87
45-4022.01	1.B.2.d.1	Co-workers	EN	3.37
45-4022.01	1.B.2.f.1	Creativity	EN	1.75
45-4022.01	1.B.2.b.2	Independence	EN	3
45-4022.01	1.B.2.d.3	Moral Values	EN	4.62
45-4022.01	1.B.2.c.2	Recognition	EN	1.62
45-4022.01	1.B.2.f.2	Responsibility	EN	2.62
45-4022.01	1.B.2.b.5	Security	EN	2.37
45-4022.01	1.B.2.d.2	Social Service	EN	1.25
45-4022.01	1.B.2.c.4	Social Status	EN	1.62
45-4022.01	1.B.2.e.2	Supervision, Human Relations	EN	3.25
45-4022.01	1.B.2.e.3	Supervision, Technical	EN	3.12
45-4022.01	1.B.2.b.3	Variety	EN	1.62
45-4022.01	1.B.2.b.6	Working Conditions	EN	1.75
45-4022.01	1.B.2.f.3	Autonomy	EN	2.12
45-4023.00	1.B.2.a	Achievement-Mean Extent	EN	2.62
45-4023.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.77
45-4023.00	1.B.2.c	Recognition-Mean Extent	EN	1.87
45-4023.00	1.B.2.d	Relationships-Mean Extent	EN	2.7
45-4023.00	1.B.2.e	Support-Mean Extent	EN	3.16
45-4023.00	1.B.2.f	Independence-Mean Extent	EN	2.5
45-4023.00	1.B.2.a.1	Ability Utilization	EN	2.75
45-4023.00	1.B.2.a.2	Achievement	EN	2.5
45-4023.00	1.B.2.b.1	Activity	EN	3.37
45-4023.00	1.B.2.c.1	Advancement	EN	2.25
45-4023.00	1.B.2.c.3	Authority	EN	1.5
45-4023.00	1.B.2.e.1	Company Policies and Practices	EN	3.25
45-4023.00	1.B.2.b.4	Compensation	EN	2.87
45-4023.00	1.B.2.d.1	Co-workers	EN	2.5
45-4023.00	1.B.2.f.1	Creativity	EN	1.87
45-4023.00	1.B.2.b.2	Independence	EN	3.62
45-4023.00	1.B.2.d.3	Moral Values	EN	4.25
45-4023.00	1.B.2.c.2	Recognition	EN	1.87
45-4023.00	1.B.2.f.2	Responsibility	EN	3.25
45-4023.00	1.B.2.b.5	Security	EN	2.87
45-4023.00	1.B.2.d.2	Social Service	EN	1.37
45-4023.00	1.B.2.c.4	Social Status	EN	1.87
45-4023.00	1.B.2.e.2	Supervision, Human Relations	EN	3.25
45-4023.00	1.B.2.e.3	Supervision, Technical	EN	3
45-4023.00	1.B.2.b.3	Variety	EN	1.62
45-4023.00	1.B.2.b.6	Working Conditions	EN	2.25
45-4023.00	1.B.2.f.3	Autonomy	EN	2.37
47-1011.01	1.B.2.a	Achievement-Mean Extent	EN	3.56
47-1011.01	1.B.2.b	Working Conditions-Mean Extent	EN	3.2
47-1011.01	1.B.2.c	Recognition-Mean Extent	EN	3.62
47-1011.01	1.B.2.d	Relationships-Mean Extent	EN	3.37
47-1011.01	1.B.2.e	Support-Mean Extent	EN	3.2
47-1011.01	1.B.2.f	Independence-Mean Extent	EN	3.79
47-1011.01	1.B.2.a.1	Ability Utilization	EN	3.5
47-1011.01	1.B.2.a.2	Achievement	EN	3.62
47-1011.01	1.B.2.b.1	Activity	EN	3.75
47-1011.01	1.B.2.c.1	Advancement	EN	3.25
47-1011.01	1.B.2.c.3	Authority	EN	4.37
47-1011.01	1.B.2.e.1	Company Policies and Practices	EN	3.5
47-1011.01	1.B.2.b.4	Compensation	EN	3.37
47-1011.01	1.B.2.d.1	Co-workers	EN	3.75
47-1011.01	1.B.2.f.1	Creativity	EN	3.25
47-1011.01	1.B.2.b.2	Independence	EN	2.25
47-1011.01	1.B.2.d.3	Moral Values	EN	3.62
47-1011.01	1.B.2.c.2	Recognition	EN	3.37
47-1011.01	1.B.2.f.2	Responsibility	EN	4.12
47-1011.01	1.B.2.b.5	Security	EN	3.5
47-1011.01	1.B.2.d.2	Social Service	EN	2.75
47-1011.01	1.B.2.c.4	Social Status	EN	3.5
47-1011.01	1.B.2.e.2	Supervision, Human Relations	EN	3.12
47-1011.01	1.B.2.e.3	Supervision, Technical	EN	3
47-1011.01	1.B.2.b.3	Variety	EN	3.62
47-1011.01	1.B.2.b.6	Working Conditions	EN	2.75
47-1011.01	1.B.2.f.3	Autonomy	EN	4
47-1011.02	1.B.2.a	Achievement-Mean Extent	EN	3.68
47-1011.02	1.B.2.b	Working Conditions-Mean Extent	EN	3.16
47-1011.02	1.B.2.c	Recognition-Mean Extent	EN	3.62
47-1011.02	1.B.2.d	Relationships-Mean Extent	EN	3.37
47-1011.02	1.B.2.e	Support-Mean Extent	EN	3.2
47-1011.02	1.B.2.f	Independence-Mean Extent	EN	3.79
47-1011.02	1.B.2.a.1	Ability Utilization	EN	3.62
47-1011.02	1.B.2.a.2	Achievement	EN	3.75
47-1011.02	1.B.2.b.1	Activity	EN	3.75
47-1011.02	1.B.2.c.1	Advancement	EN	3.25
47-1011.02	1.B.2.c.3	Authority	EN	4.37
47-1011.02	1.B.2.e.1	Company Policies and Practices	EN	3.5
47-1011.02	1.B.2.b.4	Compensation	EN	3.37
47-1011.02	1.B.2.d.1	Co-workers	EN	3.75
47-1011.02	1.B.2.f.1	Creativity	EN	3.25
47-1011.02	1.B.2.b.2	Independence	EN	2.25
47-1011.02	1.B.2.d.3	Moral Values	EN	3.62
47-1011.02	1.B.2.c.2	Recognition	EN	3.37
47-1011.02	1.B.2.f.2	Responsibility	EN	4.12
47-1011.02	1.B.2.b.5	Security	EN	3.25
47-1011.02	1.B.2.d.2	Social Service	EN	2.75
47-1011.02	1.B.2.c.4	Social Status	EN	3.5
47-1011.02	1.B.2.e.2	Supervision, Human Relations	EN	3.12
47-1011.02	1.B.2.e.3	Supervision, Technical	EN	3
47-1011.02	1.B.2.b.3	Variety	EN	3.75
47-1011.02	1.B.2.b.6	Working Conditions	EN	2.62
47-1011.02	1.B.2.f.3	Autonomy	EN	4
47-2011.00	1.B.2.a	Achievement-Mean Extent	EN	3.37
47-2011.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.08
47-2011.00	1.B.2.c	Recognition-Mean Extent	EN	2.68
47-2011.00	1.B.2.d	Relationships-Mean Extent	EN	2.79
47-2011.00	1.B.2.e	Support-Mean Extent	EN	3.58
47-2011.00	1.B.2.f	Independence-Mean Extent	EN	3
47-2011.00	1.B.2.a.1	Ability Utilization	EN	3.5
47-2011.00	1.B.2.a.2	Achievement	EN	3.25
47-2011.00	1.B.2.b.1	Activity	EN	3.5
47-2011.00	1.B.2.c.1	Advancement	EN	2.75
47-2011.00	1.B.2.c.3	Authority	EN	2.25
47-2011.00	1.B.2.e.1	Company Policies and Practices	EN	3.62
47-2011.00	1.B.2.b.4	Compensation	EN	3.5
47-2011.00	1.B.2.d.1	Co-workers	EN	3
47-2011.00	1.B.2.f.1	Creativity	EN	3
47-2011.00	1.B.2.b.2	Independence	EN	3.12
47-2011.00	1.B.2.d.3	Moral Values	EN	4.25
47-2011.00	1.B.2.c.2	Recognition	EN	2.75
47-2011.00	1.B.2.f.2	Responsibility	EN	3
47-2011.00	1.B.2.b.5	Security	EN	3.37
47-2011.00	1.B.2.d.2	Social Service	EN	1.12
47-2011.00	1.B.2.c.4	Social Status	EN	3
47-2011.00	1.B.2.e.2	Supervision, Human Relations	EN	3.62
47-2011.00	1.B.2.e.3	Supervision, Technical	EN	3.5
47-2011.00	1.B.2.b.3	Variety	EN	2.5
47-2011.00	1.B.2.b.6	Working Conditions	EN	2.5
47-2011.00	1.B.2.f.3	Autonomy	EN	3
47-2021.00	1.B.2.a	Achievement-Mean Extent	EN	3.25
47-2021.00	1.B.2.b	Working Conditions-Mean Extent	EN	3
47-2021.00	1.B.2.c	Recognition-Mean Extent	EN	2.21
47-2021.00	1.B.2.d	Relationships-Mean Extent	EN	3.08
47-2021.00	1.B.2.e	Support-Mean Extent	EN	2.87
47-2021.00	1.B.2.f	Independence-Mean Extent	EN	2.66
47-2021.00	1.B.2.a.1	Ability Utilization	EN	3.25
47-2021.00	1.B.2.a.2	Achievement	EN	3.25
47-2021.00	1.B.2.b.1	Activity	EN	3
47-2021.00	1.B.2.c.1	Advancement	EN	2.25
47-2021.00	1.B.2.c.3	Authority	EN	1.87
47-2021.00	1.B.2.e.1	Company Policies and Practices	EN	3.12
47-2021.00	1.B.2.b.4	Compensation	EN	3.37
47-2021.00	1.B.2.d.1	Co-workers	EN	2.75
47-2021.00	1.B.2.f.1	Creativity	EN	2.37
47-2021.00	1.B.2.b.2	Independence	EN	3.37
47-2021.00	1.B.2.d.3	Moral Values	EN	4.37
47-2021.00	1.B.2.c.2	Recognition	EN	2.25
47-2021.00	1.B.2.f.2	Responsibility	EN	2.87
47-2021.00	1.B.2.b.5	Security	EN	3.12
47-2021.00	1.B.2.d.2	Social Service	EN	2.12
47-2021.00	1.B.2.c.4	Social Status	EN	2.5
47-2021.00	1.B.2.e.2	Supervision, Human Relations	EN	3
47-2021.00	1.B.2.e.3	Supervision, Technical	EN	2.5
47-2021.00	1.B.2.b.3	Variety	EN	3
47-2021.00	1.B.2.b.6	Working Conditions	EN	2.12
47-2021.00	1.B.2.f.3	Autonomy	EN	2.75
47-2022.00	1.B.2.a	Achievement-Mean Extent	EN	3.31
47-2022.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.02
47-2022.00	1.B.2.c	Recognition-Mean Extent	EN	2.21
47-2022.00	1.B.2.d	Relationships-Mean Extent	EN	3.08
47-2022.00	1.B.2.e	Support-Mean Extent	EN	2.87
