O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value
43-5031.00	1.B.1.a	Realistic	OI	3.66
43-5031.00	1.B.1.b	Investigative	OI	2
43-5031.00	1.B.1.c	Artistic	OI	2
43-5031.00	1.B.1.d	Social	OI	5.66
43-5031.00	1.B.1.e	Enterprising	OI	2.66
43-5031.00	1.B.1.f	Conventional	OI	5.33
43-5031.00	1.B.1.g	First Interest High-Point	IH	4
43-5031.00	1.B.1.h	Second Interest High-Point	IH	6
43-5031.00	1.B.1.i	Third Interest High-Point	IH	1
43-5032.00	1.B.1.a	Realistic	OI	4.66
43-5032.00	1.B.1.b	Investigative	OI	2.66
43-5032.00	1.B.1.c	Artistic	OI	1.66
43-5032.00	1.B.1.d	Social	OI	3
43-5032.00	1.B.1.e	Enterprising	OI	3.33
43-5032.00	1.B.1.f	Conventional	OI	6
43-5032.00	1.B.1.g	First Interest High-Point	IH	6
43-5032.00	1.B.1.h	Second Interest High-Point	IH	1
43-5032.00	1.B.1.i	Third Interest High-Point	IH	0
43-5041.00	1.B.1.a	Realistic	OI	5.66
43-5041.00	1.B.1.b	Investigative	OI	2.33
43-5041.00	1.B.1.c	Artistic	OI	1.66
43-5041.00	1.B.1.d	Social	OI	2.33
43-5041.00	1.B.1.e	Enterprising	OI	3.66
43-5041.00	1.B.1.f	Conventional	OI	6.33
43-5041.00	1.B.1.g	First Interest High-Point	IH	6
43-5041.00	1.B.1.h	Second Interest High-Point	IH	1
43-5041.00	1.B.1.i	Third Interest High-Point	IH	0
43-5051.00	1.B.1.a	Realistic	OI	5.33
43-5051.00	1.B.1.b	Investigative	OI	2
43-5051.00	1.B.1.c	Artistic	OI	1.66
43-5051.00	1.B.1.d	Social	OI	2.66
43-5051.00	1.B.1.e	Enterprising	OI	3.66
43-5051.00	1.B.1.f	Conventional	OI	6.33
43-5051.00	1.B.1.g	First Interest High-Point	IH	6
43-5051.00	1.B.1.h	Second Interest High-Point	IH	1
43-5051.00	1.B.1.i	Third Interest High-Point	IH	0
43-5052.00	1.B.1.a	Realistic	OI	5.33
43-5052.00	1.B.1.b	Investigative	OI	2
43-5052.00	1.B.1.c	Artistic	OI	2
43-5052.00	1.B.1.d	Social	OI	3.33
43-5052.00	1.B.1.e	Enterprising	OI	2.66
43-5052.00	1.B.1.f	Conventional	OI	5.66
43-5052.00	1.B.1.g	First Interest High-Point	IH	6
43-5052.00	1.B.1.h	Second Interest High-Point	IH	1
43-5052.00	1.B.1.i	Third Interest High-Point	IH	0
43-5061.00	1.B.1.a	Realistic	OI	3.33
43-5061.00	1.B.1.b	Investigative	OI	2.66
43-5061.00	1.B.1.c	Artistic	OI	1.66
43-5061.00	1.B.1.d	Social	OI	3
43-5061.00	1.B.1.e	Enterprising	OI	5
43-5061.00	1.B.1.f	Conventional	OI	6.33
43-5061.00	1.B.1.g	First Interest High-Point	IH	6
43-5061.00	1.B.1.h	Second Interest High-Point	IH	5
43-5061.00	1.B.1.i	Third Interest High-Point	IH	0
43-5071.00	1.B.1.a	Realistic	OI	4.66
43-5071.00	1.B.1.b	Investigative	OI	2.33
43-5071.00	1.B.1.c	Artistic	OI	1.66
43-5071.00	1.B.1.d	Social	OI	2.33
43-5071.00	1.B.1.e	Enterprising	OI	3.33
43-5071.00	1.B.1.f	Conventional	OI	6.33
43-5071.00	1.B.1.g	First Interest High-Point	IH	6
43-5071.00	1.B.1.h	Second Interest High-Point	IH	1
43-5071.00	1.B.1.i	Third Interest High-Point	IH	0
43-5081.01	1.B.1.a	Realistic	OI	6
43-5081.01	1.B.1.b	Investigative	OI	2
43-5081.01	1.B.1.c	Artistic	OI	2
43-5081.01	1.B.1.d	Social	OI	3
43-5081.01	1.B.1.e	Enterprising	OI	4.33
43-5081.01	1.B.1.f	Conventional	OI	4.66
43-5081.01	1.B.1.g	First Interest High-Point	IH	1
43-5081.01	1.B.1.h	Second Interest High-Point	IH	6
43-5081.01	1.B.1.i	Third Interest High-Point	IH	5
43-5081.02	1.B.1.a	Realistic	OI	4.66
43-5081.02	1.B.1.b	Investigative	OI	2
43-5081.02	1.B.1.c	Artistic	OI	1.66
43-5081.02	1.B.1.d	Social	OI	2.33
43-5081.02	1.B.1.e	Enterprising	OI	3.33
43-5081.02	1.B.1.f	Conventional	OI	6
43-5081.02	1.B.1.g	First Interest High-Point	IH	6
43-5081.02	1.B.1.h	Second Interest High-Point	IH	1
43-5081.02	1.B.1.i	Third Interest High-Point	IH	0
43-5081.03	1.B.1.a	Realistic	OI	5
43-5081.03	1.B.1.b	Investigative	OI	2
43-5081.03	1.B.1.c	Artistic	OI	1.66
43-5081.03	1.B.1.d	Social	OI	2.33
43-5081.03	1.B.1.e	Enterprising	OI	3.33
43-5081.03	1.B.1.f	Conventional	OI	6.33
43-5081.03	1.B.1.g	First Interest High-Point	IH	6
43-5081.03	1.B.1.h	Second Interest High-Point	IH	1
43-5081.03	1.B.1.i	Third Interest High-Point	IH	0
43-5081.04	1.B.1.a	Realistic	OI	3.66
43-5081.04	1.B.1.b	Investigative	OI	2.33
43-5081.04	1.B.1.c	Artistic	OI	1.66
43-5081.04	1.B.1.d	Social	OI	2.33
43-5081.04	1.B.1.e	Enterprising	OI	4
43-5081.04	1.B.1.f	Conventional	OI	6.66
43-5081.04	1.B.1.g	First Interest High-Point	IH	6
43-5081.04	1.B.1.h	Second Interest High-Point	IH	5
43-5081.04	1.B.1.i	Third Interest High-Point	IH	1
43-5111.00	1.B.1.a	Realistic	OI	4.33
43-5111.00	1.B.1.b	Investigative	OI	2
43-5111.00	1.B.1.c	Artistic	OI	1.66
43-5111.00	1.B.1.d	Social	OI	2.33
43-5111.00	1.B.1.e	Enterprising	OI	3
43-5111.00	1.B.1.f	Conventional	OI	6.33
43-5111.00	1.B.1.g	First Interest High-Point	IH	6
43-5111.00	1.B.1.h	Second Interest High-Point	IH	1
43-5111.00	1.B.1.i	Third Interest High-Point	IH	0
43-6011.00	1.B.1.a	Realistic	OI	2.66
43-6011.00	1.B.1.b	Investigative	OI	2.66
43-6011.00	1.B.1.c	Artistic	OI	2.33
43-6011.00	1.B.1.d	Social	OI	3.66
43-6011.00	1.B.1.e	Enterprising	OI	5.33
43-6011.00	1.B.1.f	Conventional	OI	6.66
43-6011.00	1.B.1.g	First Interest High-Point	IH	6
43-6011.00	1.B.1.h	Second Interest High-Point	IH	5
43-6011.00	1.B.1.i	Third Interest High-Point	IH	0
43-6012.00	1.B.1.a	Realistic	OI	2.33
43-6012.00	1.B.1.b	Investigative	OI	3.66
43-6012.00	1.B.1.c	Artistic	OI	2.33
43-6012.00	1.B.1.d	Social	OI	3.33
43-6012.00	1.B.1.e	Enterprising	OI	5
43-6012.00	1.B.1.f	Conventional	OI	6.33
43-6012.00	1.B.1.g	First Interest High-Point	IH	6
43-6012.00	1.B.1.h	Second Interest High-Point	IH	5
43-6012.00	1.B.1.i	Third Interest High-Point	IH	0
43-6013.00	1.B.1.a	Realistic	OI	3
43-6013.00	1.B.1.b	Investigative	OI	3.66
43-6013.00	1.B.1.c	Artistic	OI	2
43-6013.00	1.B.1.d	Social	OI	3.66
43-6013.00	1.B.1.e	Enterprising	OI	4
43-6013.00	1.B.1.f	Conventional	OI	6.66
43-6013.00	1.B.1.g	First Interest High-Point	IH	6
43-6013.00	1.B.1.h	Second Interest High-Point	IH	5
43-6013.00	1.B.1.i	Third Interest High-Point	IH	0
43-6014.00	1.B.1.a	Realistic	OI	3
43-6014.00	1.B.1.b	Investigative	OI	2
43-6014.00	1.B.1.c	Artistic	OI	2.33
43-6014.00	1.B.1.d	Social	OI	4
43-6014.00	1.B.1.e	Enterprising	OI	4.33
43-6014.00	1.B.1.f	Conventional	OI	6.66
43-6014.00	1.B.1.g	First Interest High-Point	IH	6
43-6014.00	1.B.1.h	Second Interest High-Point	IH	5
43-6014.00	1.B.1.i	Third Interest High-Point	IH	4
43-9011.00	1.B.1.a	Realistic	OI	5.66
43-9011.00	1.B.1.b	Investigative	OI	3
43-9011.00	1.B.1.c	Artistic	OI	1.66
43-9011.00	1.B.1.d	Social	OI	2.33
43-9011.00	1.B.1.e	Enterprising	OI	3
43-9011.00	1.B.1.f	Conventional	OI	5.66
43-9011.00	1.B.1.g	First Interest High-Point	IH	6
43-9011.00	1.B.1.h	Second Interest High-Point	IH	1
43-9011.00	1.B.1.i	Third Interest High-Point	IH	0
43-9021.00	1.B.1.a	Realistic	OI	5
43-9021.00	1.B.1.b	Investigative	OI	2.33
43-9021.00	1.B.1.c	Artistic	OI	1.66
43-9021.00	1.B.1.d	Social	OI	1.66
43-9021.00	1.B.1.e	Enterprising	OI	2.66
43-9021.00	1.B.1.f	Conventional	OI	6.66
43-9021.00	1.B.1.g	First Interest High-Point	IH	6
43-9021.00	1.B.1.h	Second Interest High-Point	IH	1
43-9021.00	1.B.1.i	Third Interest High-Point	IH	0
43-9022.00	1.B.1.a	Realistic	OI	3.33
43-9022.00	1.B.1.b	Investigative	OI	2
43-9022.00	1.B.1.c	Artistic	OI	1.66
43-9022.00	1.B.1.d	Social	OI	2.66
43-9022.00	1.B.1.e	Enterprising	OI	3
43-9022.00	1.B.1.f	Conventional	OI	6.66
43-9022.00	1.B.1.g	First Interest High-Point	IH	6
43-9022.00	1.B.1.h	Second Interest High-Point	IH	1
43-9022.00	1.B.1.i	Third Interest High-Point	IH	0
43-9031.00	1.B.1.a	Realistic	OI	6.33
43-9031.00	1.B.1.b	Investigative	OI	2.33
43-9031.00	1.B.1.c	Artistic	OI	4
43-9031.00	1.B.1.d	Social	OI	1.66
43-9031.00	1.B.1.e	Enterprising	OI	2.33
43-9031.00	1.B.1.f	Conventional	OI	3.33
43-9031.00	1.B.1.g	First Interest High-Point	IH	1
43-9031.00	1.B.1.h	Second Interest High-Point	IH	3
43-9031.00	1.B.1.i	Third Interest High-Point	IH	0
43-9041.01	1.B.1.a	Realistic	OI	3
43-9041.01	1.B.1.b	Investigative	OI	3
43-9041.01	1.B.1.c	Artistic	OI	1.66
43-9041.01	1.B.1.d	Social	OI	3.33
43-9041.01	1.B.1.e	Enterprising	OI	4.33
43-9041.01	1.B.1.f	Conventional	OI	6.66
43-9041.01	1.B.1.g	First Interest High-Point	IH	6
43-9041.01	1.B.1.h	Second Interest High-Point	IH	5
43-9041.01	1.B.1.i	Third Interest High-Point	IH	0
43-9041.02	1.B.1.a	Realistic	OI	2.33
43-9041.02	1.B.1.b	Investigative	OI	3
43-9041.02	1.B.1.c	Artistic	OI	1.66
43-9041.02	1.B.1.d	Social	OI	3.33
43-9041.02	1.B.1.e	Enterprising	OI	4
43-9041.02	1.B.1.f	Conventional	OI	6.66
43-9041.02	1.B.1.g	First Interest High-Point	IH	6
43-9041.02	1.B.1.h	Second Interest High-Point	IH	5
43-9041.02	1.B.1.i	Third Interest High-Point	IH	0
43-9051.01	1.B.1.a	Realistic	OI	6.33
43-9051.01	1.B.1.b	Investigative	OI	2.33
43-9051.01	1.B.1.c	Artistic	OI	1.66
43-9051.01	1.B.1.d	Social	OI	2
43-9051.01	1.B.1.e	Enterprising	OI	2.66
43-9051.01	1.B.1.f	Conventional	OI	5.66
43-9051.01	1.B.1.g	First Interest High-Point	IH	1
43-9051.01	1.B.1.h	Second Interest High-Point	IH	6
43-9051.01	1.B.1.i	Third Interest High-Point	IH	0
43-9051.02	1.B.1.a	Realistic	OI	4
43-9051.02	1.B.1.b	Investigative	OI	2.66
43-9051.02	1.B.1.c	Artistic	OI	1.66
43-9051.02	1.B.1.d	Social	OI	2.33
43-9051.02	1.B.1.e	Enterprising	OI	2.66
43-9051.02	1.B.1.f	Conventional	OI	6
43-9051.02	1.B.1.g	First Interest High-Point	IH	6
43-9051.02	1.B.1.h	Second Interest High-Point	IH	1
43-9051.02	1.B.1.i	Third Interest High-Point	IH	0
43-9061.00	1.B.1.a	Realistic	OI	3.33
43-9061.00	1.B.1.b	Investigative	OI	2
43-9061.00	1.B.1.c	Artistic	OI	1.66
43-9061.00	1.B.1.d	Social	OI	2.66
43-9061.00	1.B.1.e	Enterprising	OI	3.33
43-9061.00	1.B.1.f	Conventional	OI	6.66
43-9061.00	1.B.1.g	First Interest High-Point	IH	6
43-9061.00	1.B.1.h	Second Interest High-Point	IH	0
43-9061.00	1.B.1.i	Third Interest High-Point	IH	0
43-9071.01	1.B.1.a	Realistic	OI	4.33
43-9071.01	1.B.1.b	Investigative	OI	2
43-9071.01	1.B.1.c	Artistic	OI	2
43-9071.01	1.B.1.d	Social	OI	2.33
43-9071.01	1.B.1.e	Enterprising	OI	3.33
43-9071.01	1.B.1.f	Conventional	OI	6.33
43-9071.01	1.B.1.g	First Interest High-Point	IH	6
43-9071.01	1.B.1.h	Second Interest High-Point	IH	1
43-9071.01	1.B.1.i	Third Interest High-Point	IH	0
43-9081.00	1.B.1.a	Realistic	OI	2.33
43-9081.00	1.B.1.b	Investigative	OI	3.33
43-9081.00	1.B.1.c	Artistic	OI	3
43-9081.00	1.B.1.d	Social	OI	3
43-9081.00	1.B.1.e	Enterprising	OI	3
43-9081.00	1.B.1.f	Conventional	OI	6.66
43-9081.00	1.B.1.g	First Interest High-Point	IH	6
43-9081.00	1.B.1.h	Second Interest High-Point	IH	0
43-9081.00	1.B.1.i	Third Interest High-Point	IH	0
43-9111.00	1.B.1.a	Realistic	OI	3
43-9111.00	1.B.1.b	Investigative	OI	3.33
43-9111.00	1.B.1.c	Artistic	OI	2
43-9111.00	1.B.1.d	Social	OI	2
43-9111.00	1.B.1.e	Enterprising	OI	3.66
43-9111.00	1.B.1.f	Conventional	OI	6.66
43-9111.00	1.B.1.g	First Interest High-Point	IH	6
43-9111.00	1.B.1.h	Second Interest High-Point	IH	0
43-9111.00	1.B.1.i	Third Interest High-Point	IH	0
45-1011.01	1.B.1.a	Realistic	OI	5.66
45-1011.01	1.B.1.b	Investigative	OI	3.33
45-1011.01	1.B.1.c	Artistic	OI	2
45-1011.01	1.B.1.d	Social	OI	3.33
45-1011.01	1.B.1.e	Enterprising	OI	5.66
45-1011.01	1.B.1.f	Conventional	OI	3.66
45-1011.01	1.B.1.g	First Interest High-Point	IH	5
45-1011.01	1.B.1.h	Second Interest High-Point	IH	1
45-1011.01	1.B.1.i	Third Interest High-Point	IH	0
45-1011.02	1.B.1.a	Realistic	OI	6
45-1011.02	1.B.1.b	Investigative	OI	2.66
45-1011.02	1.B.1.c	Artistic	OI	2
45-1011.02	1.B.1.d	Social	OI	3
45-1011.02	1.B.1.e	Enterprising	OI	6
45-1011.02	1.B.1.f	Conventional	OI	3.66
45-1011.02	1.B.1.g	First Interest High-Point	IH	5
45-1011.02	1.B.1.h	Second Interest High-Point	IH	1
45-1011.02	1.B.1.i	Third Interest High-Point	IH	0
45-1011.03	1.B.1.a	Realistic	OI	6
45-1011.03	1.B.1.b	Investigative	OI	3
45-1011.03	1.B.1.c	Artistic	OI	2.33
45-1011.03	1.B.1.d	Social	OI	4
45-1011.03	1.B.1.e	Enterprising	OI	5
45-1011.03	1.B.1.f	Conventional	OI	3
45-1011.03	1.B.1.g	First Interest High-Point	IH	1
45-1011.03	1.B.1.h	Second Interest High-Point	IH	5
45-1011.03	1.B.1.i	Third Interest High-Point	IH	4
45-1011.04	1.B.1.a	Realistic	OI	6
45-1011.04	1.B.1.b	Investigative	OI	2.66
45-1011.04	1.B.1.c	Artistic	OI	3.66
45-1011.04	1.B.1.d	Social	OI	3.33
45-1011.04	1.B.1.e	Enterprising	OI	5
45-1011.04	1.B.1.f	Conventional	OI	3
45-1011.04	1.B.1.g	First Interest High-Point	IH	1
45-1011.04	1.B.1.h	Second Interest High-Point	IH	5
45-1011.04	1.B.1.i	Third Interest High-Point	IH	0
45-1011.05	1.B.1.a	Realistic	OI	6
45-1011.05	1.B.1.b	Investigative	OI	2.33
45-1011.05	1.B.1.c	Artistic	OI	2
45-1011.05	1.B.1.d	Social	OI	3.33
45-1011.05	1.B.1.e	Enterprising	OI	4.66
45-1011.05	1.B.1.f	Conventional	OI	3
45-1011.05	1.B.1.g	First Interest High-Point	IH	1
45-1011.05	1.B.1.h	Second Interest High-Point	IH	5
45-1011.05	1.B.1.i	Third Interest High-Point	IH	0
45-1011.06	1.B.1.a	Realistic	OI	6.33
45-1011.06	1.B.1.b	Investigative	OI	2.66
45-1011.06	1.B.1.c	Artistic	OI	1.66
45-1011.06	1.B.1.d	Social	OI	2.66
45-1011.06	1.B.1.e	Enterprising	OI	5.66
45-1011.06	1.B.1.f	Conventional	OI	3.66
45-1011.06	1.B.1.g	First Interest High-Point	IH	1
45-1011.06	1.B.1.h	Second Interest High-Point	IH	5
45-1011.06	1.B.1.i	Third Interest High-Point	IH	0
45-2011.00	1.B.1.a	Realistic	OI	6
45-2011.00	1.B.1.b	Investigative	OI	5
45-2011.00	1.B.1.c	Artistic	OI	2
45-2011.00	1.B.1.d	Social	OI	2.66
45-2011.00	1.B.1.e	Enterprising	OI	3
45-2011.00	1.B.1.f	Conventional	OI	4
45-2011.00	1.B.1.g	First Interest High-Point	IH	1
45-2011.00	1.B.1.h	Second Interest High-Point	IH	2
45-2011.00	1.B.1.i	Third Interest High-Point	IH	6
45-2021.00	1.B.1.a	Realistic	OI	5.66
45-2021.00	1.B.1.b	Investigative	OI	4.66
45-2021.00	1.B.1.c	Artistic	OI	2
45-2021.00	1.B.1.d	Social	OI	2.33
45-2021.00	1.B.1.e	Enterprising	OI	3.66
45-2021.00	1.B.1.f	Conventional	OI	3.66
45-2021.00	1.B.1.g	First Interest High-Point	IH	1
45-2021.00	1.B.1.h	Second Interest High-Point	IH	2
45-2021.00	1.B.1.i	Third Interest High-Point	IH	0
45-2041.00	1.B.1.a	Realistic	OI	5.66
45-2041.00	1.B.1.b	Investigative	OI	2.33
45-2041.00	1.B.1.c	Artistic	OI	1.66
45-2041.00	1.B.1.d	Social	OI	2
45-2041.00	1.B.1.e	Enterprising	OI	3.33
45-2041.00	1.B.1.f	Conventional	OI	5
45-2041.00	1.B.1.g	First Interest High-Point	IH	1
45-2041.00	1.B.1.h	Second Interest High-Point	IH	6
45-2041.00	1.B.1.i	Third Interest High-Point	IH	0
45-2091.00	1.B.1.a	Realistic	OI	6.66
45-2091.00	1.B.1.b	Investigative	OI	2.33
45-2091.00	1.B.1.c	Artistic	OI	1.66
45-2091.00	1.B.1.d	Social	OI	2
45-2091.00	1.B.1.e	Enterprising	OI	3
45-2091.00	1.B.1.f	Conventional	OI	3
45-2091.00	1.B.1.g	First Interest High-Point	IH	1
45-2091.00	1.B.1.h	Second Interest High-Point	IH	0
45-2091.00	1.B.1.i	Third Interest High-Point	IH	0
45-2092.01	1.B.1.a	Realistic	OI	6.66
45-2092.01	1.B.1.b	Investigative	OI	2.66
45-2092.01	1.B.1.c	Artistic	OI	2
45-2092.01	1.B.1.d	Social	OI	2.33
45-2092.01	1.B.1.e	Enterprising	OI	2.66
45-2092.01	1.B.1.f	Conventional	OI	2.66
45-2092.01	1.B.1.g	First Interest High-Point	IH	1
45-2092.01	1.B.1.h	Second Interest High-Point	IH	0
45-2092.01	1.B.1.i	Third Interest High-Point	IH	0
45-2092.02	1.B.1.a	Realistic	OI	6.66
45-2092.02	1.B.1.b	Investigative	OI	2.66
45-2092.02	1.B.1.c	Artistic	OI	1.66
45-2092.02	1.B.1.d	Social	OI	2
45-2092.02	1.B.1.e	Enterprising	OI	3.33
45-2092.02	1.B.1.f	Conventional	OI	2.33
45-2092.02	1.B.1.g	First Interest High-Point	IH	1
45-2092.02	1.B.1.h	Second Interest High-Point	IH	5
45-2092.02	1.B.1.i	Third Interest High-Point	IH	0
45-2093.00	1.B.1.a	Realistic	OI	6.66
45-2093.00	1.B.1.b	Investigative	OI	3.66
45-2093.00	1.B.1.c	Artistic	OI	2
45-2093.00	1.B.1.d	Social	OI	2
45-2093.00	1.B.1.e	Enterprising	OI	2.33
45-2093.00	1.B.1.f	Conventional	OI	4
45-2093.00	1.B.1.g	First Interest High-Point	IH	1
45-2093.00	1.B.1.h	Second Interest High-Point	IH	6
45-2093.00	1.B.1.i	Third Interest High-Point	IH	2
45-3011.00	1.B.1.a	Realistic	OI	6.33
45-3011.00	1.B.1.b	Investigative	OI	2.66
45-3011.00	1.B.1.c	Artistic	OI	2
45-3011.00	1.B.1.d	Social	OI	2.66
45-3011.00	1.B.1.e	Enterprising	OI	5
45-3011.00	1.B.1.f	Conventional	OI	3.33
45-3011.00	1.B.1.g	First Interest High-Point	IH	1
45-3011.00	1.B.1.h	Second Interest High-Point	IH	5
45-3011.00	1.B.1.i	Third Interest High-Point	IH	0
45-3021.00	1.B.1.a	Realistic	OI	6.66
45-3021.00	1.B.1.b	Investigative	OI	2.33
45-3021.00	1.B.1.c	Artistic	OI	2
45-3021.00	1.B.1.d	Social	OI	1.66
45-3021.00	1.B.1.e	Enterprising	OI	3
45-3021.00	1.B.1.f	Conventional	OI	3
45-3021.00	1.B.1.g	First Interest High-Point	IH	1
45-3021.00	1.B.1.h	Second Interest High-Point	IH	0
45-3021.00	1.B.1.i	Third Interest High-Point	IH	0
45-4011.00	1.B.1.a	Realistic	OI	6.66
45-4011.00	1.B.1.b	Investigative	OI	4
45-4011.00	1.B.1.c	Artistic	OI	2.33
45-4011.00	1.B.1.d	Social	OI	2.33
45-4011.00	1.B.1.e	Enterprising	OI	2.66
45-4011.00	1.B.1.f	Conventional	OI	2.66
45-4011.00	1.B.1.g	First Interest High-Point	IH	1
45-4011.00	1.B.1.h	Second Interest High-Point	IH	2
45-4011.00	1.B.1.i	Third Interest High-Point	IH	0
45-4021.00	1.B.1.a	Realistic	OI	6.66
45-4021.00	1.B.1.b	Investigative	OI	2
45-4021.00	1.B.1.c	Artistic	OI	1.66
45-4021.00	1.B.1.d	Social	OI	2
45-4021.00	1.B.1.e	Enterprising	OI	2.66
45-4021.00	1.B.1.f	Conventional	OI	3.33
45-4021.00	1.B.1.g	First Interest High-Point	IH	1
45-4021.00	1.B.1.h	Second Interest High-Point	IH	6
45-4021.00	1.B.1.i	Third Interest High-Point	IH	0
45-4022.01	1.B.1.a	Realistic	OI	6.66
45-4022.01	1.B.1.b	Investigative	OI	2
45-4022.01	1.B.1.c	Artistic	OI	1.66
45-4022.01	1.B.1.d	Social	OI	2.33
45-4022.01	1.B.1.e	Enterprising	OI	2.66
45-4022.01	1.B.1.f	Conventional	OI	2.66
45-4022.01	1.B.1.g	First Interest High-Point	IH	1
45-4022.01	1.B.1.h	Second Interest High-Point	IH	0
45-4022.01	1.B.1.i	Third Interest High-Point	IH	0
45-4023.00	1.B.1.a	Realistic	OI	5.33
45-4023.00	1.B.1.b	Investigative	OI	2.66
45-4023.00	1.B.1.c	Artistic	OI	2
45-4023.00	1.B.1.d	Social	OI	2
45-4023.00	1.B.1.e	Enterprising	OI	3.66
45-4023.00	1.B.1.f	Conventional	OI	5.33
45-4023.00	1.B.1.g	First Interest High-Point	IH	1
45-4023.00	1.B.1.h	Second Interest High-Point	IH	6
45-4023.00	1.B.1.i	Third Interest High-Point	IH	5
47-1011.01	1.B.1.a	Realistic	OI	6
47-1011.01	1.B.1.b	Investigative	OI	2.66
47-1011.01	1.B.1.c	Artistic	OI	1.66
47-1011.01	1.B.1.d	Social	OI	3
47-1011.01	1.B.1.e	Enterprising	OI	6
47-1011.01	1.B.1.f	Conventional	OI	4.33
47-1011.01	1.B.1.g	First Interest High-Point	IH	5
47-1011.01	1.B.1.h	Second Interest High-Point	IH	1
47-1011.01	1.B.1.i	Third Interest High-Point	IH	6
47-1011.02	1.B.1.a	Realistic	OI	6
47-1011.02	1.B.1.b	Investigative	OI	2
47-1011.02	1.B.1.c	Artistic	OI	1.66
47-1011.02	1.B.1.d	Social	OI	2.66
47-1011.02	1.B.1.e	Enterprising	OI	6.33
47-1011.02	1.B.1.f	Conventional	OI	4
47-1011.02	1.B.1.g	First Interest High-Point	IH	5
47-1011.02	1.B.1.h	Second Interest High-Point	IH	1
47-1011.02	1.B.1.i	Third Interest High-Point	IH	6
47-2011.00	1.B.1.a	Realistic	OI	6.66
47-2011.00	1.B.1.b	Investigative	OI	2.33
47-2011.00	1.B.1.c	Artistic	OI	1.66
47-2011.00	1.B.1.d	Social	OI	1.66
47-2011.00	1.B.1.e	Enterprising	OI	2.33
47-2011.00	1.B.1.f	Conventional	OI	2.66
47-2011.00	1.B.1.g	First Interest High-Point	IH	1
47-2011.00	1.B.1.h	Second Interest High-Point	IH	0
47-2011.00	1.B.1.i	Third Interest High-Point	IH	0
47-2021.00	1.B.1.a	Realistic	OI	6.66
47-2021.00	1.B.1.b	Investigative	OI	2
47-2021.00	1.B.1.c	Artistic	OI	2
47-2021.00	1.B.1.d	Social	OI	1.66
47-2021.00	1.B.1.e	Enterprising	OI	2.66
47-2021.00	1.B.1.f	Conventional	OI	2.33
47-2021.00	1.B.1.g	First Interest High-Point	IH	1
47-2021.00	1.B.1.h	Second Interest High-Point	IH	0
47-2021.00	1.B.1.i	Third Interest High-Point	IH	0
47-2022.00	1.B.1.a	Realistic	OI	6.66
47-2022.00	1.B.1.b	Investigative	OI	2
47-2022.00	1.B.1.c	Artistic	OI	2
47-2022.00	1.B.1.d	Social	OI	1.66
47-2022.00	1.B.1.e	Enterprising	OI	2.66
47-2022.00	1.B.1.f	Conventional	OI	2.33
47-2022.00	1.B.1.g	First Interest High-Point	IH	1
47-2022.00	1.B.1.h	Second Interest High-Point	IH	0
47-2022.00	1.B.1.i	Third Interest High-Point	IH	0
47-2031.01	1.B.1.a	Realistic	OI	6.66
47-2031.01	1.B.1.b	Investigative	OI	2.33
47-2031.01	1.B.1.c	Artistic	OI	1.66
47-2031.01	1.B.1.d	Social	OI	1.66
47-2031.01	1.B.1.e	Enterprising	OI	3
47-2031.01	1.B.1.f	Conventional	OI	3
47-2031.01	1.B.1.g	First Interest High-Point	IH	1
47-2031.01	1.B.1.h	Second Interest High-Point	IH	0
47-2031.01	1.B.1.i	Third Interest High-Point	IH	0
47-2031.02	1.B.1.a	Realistic	OI	6.66
47-2031.02	1.B.1.b	Investigative	OI	2
47-2031.02	1.B.1.c	Artistic	OI	1.66
47-2031.02	1.B.1.d	Social	OI	1.66
47-2031.02	1.B.1.e	Enterprising	OI	2.66
47-2031.02	1.B.1.f	Conventional	OI	3.33
47-2031.02	1.B.1.g	First Interest High-Point	IH	1
47-2031.02	1.B.1.h	Second Interest High-Point	IH	6
47-2031.02	1.B.1.i	Third Interest High-Point	IH	0
47-2031.03	1.B.1.a	Realistic	OI	6.66
47-2031.03	1.B.1.b	Investigative	OI	2
47-2031.03	1.B.1.c	Artistic	OI	1.66
47-2031.03	1.B.1.d	Social	OI	1.66
47-2031.03	1.B.1.e	Enterprising	OI	2.33
47-2031.03	1.B.1.f	Conventional	OI	3
47-2031.03	1.B.1.g	First Interest High-Point	IH	1
47-2031.03	1.B.1.h	Second Interest High-Point	IH	6
47-2031.03	1.B.1.i	Third Interest High-Point	IH	0
47-2031.04	1.B.1.a	Realistic	OI	6.66
47-2031.04	1.B.1.b	Investigative	OI	2
47-2031.04	1.B.1.c	Artistic	OI	1.66
47-2031.04	1.B.1.d	Social	OI	1.66
47-2031.04	1.B.1.e	Enterprising	OI	2.66
47-2031.04	1.B.1.f	Conventional	OI	3
47-2031.04	1.B.1.g	First Interest High-Point	IH	1
47-2031.04	1.B.1.h	Second Interest High-Point	IH	0
47-2031.04	1.B.1.i	Third Interest High-Point	IH	0
47-2031.05	1.B.1.a	Realistic	OI	6.66
47-2031.05	1.B.1.b	Investigative	OI	2.66
47-2031.05	1.B.1.c	Artistic	OI	1.66
47-2031.05	1.B.1.d	Social	OI	1.66
47-2031.05	1.B.1.e	Enterprising	OI	2.66
47-2031.05	1.B.1.f	Conventional	OI	4
