279,43-9031.00,2.6,2.6,0.0,0.0,Desktop Publishers,43-9030,43-9000,43-0000,Desktop Publishers,Other Office and Administrative Support Workers,Office and Administrative Support Occupations,43-9031
280,43-5051.00,2.88,2.88,0.0,0.0,Postal Service Clerks,43-5050,43-5000,43-0000,Postal Service Workers,"Material Recording, Scheduling, Dispatching, and Distributing Workers",Office and Administrative Support Occupations,43-5051
281,47-2072.00,1.56,1.56,0.0,0.0,Pile-Driver Operators,47-2070,47-2000,47-0000,Construction Equipment Operators,Construction Trades Workers,Construction and Extraction Occupations,47-2072
282,43-5052.00,2.99,2.99,0.0,0.0,Postal Service Mail Carriers,43-5050,43-5000,43-0000,Postal Service Workers,"Material Recording, Scheduling, Dispatching, and Distributing Workers",Office and Administrative Support Occupations,43-5052
283,43-5053.00,3.47,3.47,0.0,0.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",43-5050,43-5000,43-0000,Postal Service Workers,"Material Recording, Scheduling, Dispatching, and Distributing Workers",Office and Administrative Support Occupations,43-5053
285,13-1011.00,2.04,2.04,0.0,0.0,"Agents and Business Managers of Artists, Performers, and Athletes",13-1010,13-1000,13-0000,"Agents and Business Managers of Artists, Performers, and Athletes",Business Operations Specialists,Business and Financial Operations Occupations,13-1011
286,43-5111.00,2.42,2.42,0.0,0.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",43-5110,43-5000,43-0000,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","Material Recording, Scheduling, Dispatching, and Distributing Workers",Office and Administrative Support Occupations,43-5111
287,43-6011.00,2.36,2.36,0.0,0.0,Executive Secretaries and Executive Administrative Assistants,43-6010,43-6000,43-0000,Secretaries and Administrative Assistants,Secretaries and Administrative Assistants,Office and Administrative Support Occupations,43-6011
288,11-9199.01,2.03,2.03,0.0,0.0,Regulatory Affairs Managers,11-9190,11-9000,11-0000,Miscellaneous Managers,Other Management Occupations,Management Occupations,11-9199
289,43-9011.00,2.89,2.89,0.0,0.0,Computer Operators,43-9010,43-9000,43-0000,Computer Operators,Other Office and Administrative Support Workers,Office and Administrative Support Occupations,43-9011
290,43-9021.00,3.18,3.18,0.0,0.0,Data Entry Keyers,43-9020,43-9000,43-0000,Data Entry and Information Processing Workers,Other Office and Administrative Support Workers,Office and Administrative Support Occupations,43-9021
291,47-2044.00,1.15,1.15,0.0,0.0,Tile and Marble Setters,47-2040,47-2000,47-0000,"Carpet, Floor, and Tile Installers and Finishers",Construction Trades Workers,Construction and Extraction Occupations,47-2044
292,43-9022.00,2.64,2.64,0.0,0.0,Word Processors and Typists,43-9020,43-9000,43-0000,Data Entry and Information Processing Workers,Other Office and Administrative Support Workers,Office and Administrative Support Occupations,43-9022
293,47-2043.00,1.86,1.86,0.0,0.0,Floor Sanders and Finishers,47-2040,47-2000,47-0000,"Carpet, Floor, and Tile Installers and Finishers",Construction Trades Workers,Construction and Extraction Occupations,47-2043
294,47-2042.00,1.59,1.59,0.0,0.0,"Floor Layers, Except Carpet, Wood, and Hard Tiles",47-2040,47-2000,47-0000,"Carpet, Floor, and Tile Installers and Finishers",Construction Trades Workers,Construction and Extraction Occupations,47-2042
296,49-9012.00,2.01,2.01,0.0,0.0,"Control and Valve Installers and Repairers, Except Mechanical Door",49-9010,49-9000,49-0000,Control and Valve Installers and Repairers,"Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9012
297,47-4071.00,2.14,2.14,0.0,0.0,Septic Tank Servicers and Sewer Pipe Cleaners,47-4070,47-4000,47-0000,Septic Tank Servicers and Sewer Pipe Cleaners,Other Construction and Related Workers,Construction and Extraction Occupations,47-4071
298,51-9194.00,3.97,3.97,0.0,0.0,Etchers and Engravers,51-9190,51-9000,51-0000,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,51-9194
299,51-9192.00,2.85,2.85,0.0,0.0,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",51-9190,51-9000,51-0000,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,51-9192
300,51-9141.00,2.83,2.83,0.0,0.0,Semiconductor Processors,51-9140,51-9000,51-0000,Semiconductor Processors,Other Production Occupations,Production Occupations,51-9141
301,51-9123.00,2.45,2.45,0.0,0.0,"Painting, Coating, and Decorating Workers",51-9120,51-9000,51-0000,Painting Workers,Other Production Occupations,Production Occupations,51-9123
302,51-9121.00,2.54,2.54,0.0,0.0,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9120,51-9000,51-0000,Painting Workers,Other Production Occupations,Production Occupations,51-9121
303,51-9071.07,2.01,2.01,0.0,0.0,Precious Metal Workers,51-9070,51-9000,51-0000,Jewelers and Precious Stone and Metal Workers,Other Production Occupations,Production Occupations,51-9071
306,51-9041.00,2.98,2.98,0.0,0.0,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9040,51-9000,51-0000,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Other Production Occupations,Production Occupations,51-9041
307,51-9032.00,2.82,2.82,0.0,0.0,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9030,51-9000,51-0000,Cutting Workers,Other Production Occupations,Production Occupations,51-9032
308,51-9031.00,2.34,2.34,0.0,0.0,"Cutters and Trimmers, Hand",51-9030,51-9000,51-0000,Cutting Workers,Other Production Occupations,Production Occupations,51-9031
309,11-3061.00,2.75,2.75,0.0,0.0,Purchasing Managers,11-3060,11-3000,11-0000,Purchasing Managers,Operations Specialties Managers,Management Occupations,11-3061
310,51-9022.00,2.47,2.47,0.0,0.0,"Grinding and Polishing Workers, Hand",51-9020,51-9000,51-0000,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",Other Production Occupations,Production Occupations,51-9022
311,51-9021.00,2.3,2.3,0.0,0.0,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9020,51-9000,51-0000,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",Other Production Occupations,Production Occupations,51-9021
312,51-8093.00,3.43,3.43,0.0,0.0,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",51-8090,51-8000,51-0000,Miscellaneous Plant and System Operators,Plant and System Operators,Production Occupations,51-8093
313,51-8092.00,3.2,3.2,0.0,0.0,Gas Plant Operators,51-8090,51-8000,51-0000,Miscellaneous Plant and System Operators,Plant and System Operators,Production Occupations,51-8092
314,51-8031.00,2.87,2.87,0.0,0.0,Water and Wastewater Treatment Plant and System Operators,51-8030,51-8000,51-0000,Water and Wastewater Treatment Plant and System Operators,Plant and System Operators,Production Occupations,51-8031
315,51-7032.00,1.74,1.74,0.0,0.0,"Patternmakers, Wood",51-7030,51-7000,51-0000,"Model Makers and Patternmakers, Wood",Woodworkers,Production Occupations,51-7032
316,51-7031.00,1.6,1.6,0.0,0.0,"Model Makers, Wood",51-7030,51-7000,51-0000,"Model Makers and Patternmakers, Wood",Woodworkers,Production Occupations,51-7031
317,51-7021.00,1.87,1.87,0.0,0.0,Furniture Finishers,51-7020,51-7000,51-0000,Furniture Finishers,Woodworkers,Production Occupations,51-7021
318,51-6093.00,1.74,1.74,0.0,0.0,Upholsterers,51-6090,51-6000,51-0000,"Miscellaneous Textile, Apparel, and Furnishings Workers","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6093
319,51-6092.00,2.49,2.49,0.0,0.0,Fabric and Apparel Patternmakers,51-6090,51-6000,51-0000,"Miscellaneous Textile, Apparel, and Furnishings Workers","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6092
320,51-6091.00,3.02,3.02,0.0,0.0,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6090,51-6000,51-0000,"Miscellaneous Textile, Apparel, and Furnishings Workers","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6091
321,51-6064.00,2.97,2.97,0.0,0.0,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51-6060,51-6000,51-0000,"Textile Machine Setters, Operators, and Tenders","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6064
322,51-6063.00,2.6,2.6,0.0,0.0,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",51-6060,51-6000,51-0000,"Textile Machine Setters, Operators, and Tenders","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6063
323,51-6062.00,2.88,2.88,0.0,0.0,"Textile Cutting Machine Setters, Operators, and Tenders",51-6060,51-6000,51-0000,"Textile Machine Setters, Operators, and Tenders","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6062
324,51-6061.00,3.04,3.04,0.0,0.0,Textile Bleaching and Dyeing Machine Operators and Tenders,51-6060,51-6000,51-0000,"Textile Machine Setters, Operators, and Tenders","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6061
325,51-6052.00,1.42,1.42,0.0,0.0,"Tailors, Dressmakers, and Custom Sewers",51-6050,51-6000,51-0000,"Tailors, Dressmakers, and Sewers","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6052
326,51-9193.00,3.32,3.32,0.0,0.0,Cooling and Freezing Equipment Operators and Tenders,51-9190,51-9000,51-0000,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,51-9193
328,51-6042.00,1.52,1.52,0.0,0.0,Shoe Machine Operators and Tenders,51-6040,51-6000,51-0000,Shoe and Leather Workers,"Textile, Apparel, and Furnishings Workers",Production Occupations,51-6042
329,51-9196.00,2.77,2.77,0.0,0.0,"Paper Goods Machine Setters, Operators, and Tenders",51-9190,51-9000,51-0000,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,51-9196
330,53-7111.00,2.31,2.31,0.0,0.0,Mine Shuttle Car Operators,53-7110,53-7000,53-0000,Mine Shuttle Car Operators,Material Moving Workers,Transportation and Material Moving Occupations,53-7111
331,53-7073.00,2.95,2.95,0.0,0.0,Wellhead Pumpers,53-7070,53-7000,53-0000,Pumping Station Operators,Material Moving Workers,Transportation and Material Moving Occupations,53-7073
332,53-7072.00,2.99,2.99,0.0,0.0,"Pump Operators, Except Wellhead Pumpers",53-7070,53-7000,53-0000,Pumping Station Operators,Material Moving Workers,Transportation and Material Moving Occupations,53-7072
333,53-7071.00,3.38,3.38,0.0,0.0,Gas Compressor and Gas Pumping Station Operators,53-7070,53-7000,53-0000,Pumping Station Operators,Material Moving Workers,Transportation and Material Moving Occupations,53-7071
334,53-7063.00,2.98,2.98,0.0,0.0,Machine Feeders and Offbearers,53-7060,53-7000,53-0000,"Laborers and Material Movers, Hand",Material Moving Workers,Transportation and Material Moving Occupations,53-7063
335,11-2022.00,2.62,2.62,0.0,0.0,Sales Managers,11-2020,11-2000,11-0000,Marketing and Sales Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,11-2022
336,11-2031.00,2.07,2.07,0.0,0.0,Public Relations and Fundraising Managers,11-2030,11-2000,11-0000,Public Relations and Fundraising Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,11-2031
337,11-3011.00,2.53,2.53,0.0,0.0,Administrative Services Managers,11-3010,11-3000,11-0000,Administrative Services Managers,Operations Specialties Managers,Management Occupations,11-3011
338,53-7041.00,2.58,2.58,0.0,0.0,Hoist and Winch Operators,53-7040,53-7000,53-0000,Hoist and Winch Operators,Material Moving Workers,Transportation and Material Moving Occupations,53-7041
339,53-7033.00,2.31,2.31,0.0,0.0,"Loading Machine Operators, Underground Mining",53-7030,53-7000,53-0000,"Dredge, Excavating, and Loading Machine Operators",Material Moving Workers,Transportation and Material Moving Occupations,53-7033
340,53-7031.00,3.0,3.0,0.0,0.0,Dredge Operators,53-7030,53-7000,53-0000,"Dredge, Excavating, and Loading Machine Operators",Material Moving Workers,Transportation and Material Moving Occupations,53-7031
341,53-7011.00,2.99,2.99,0.0,0.0,Conveyor Operators and Tenders,53-7010,53-7000,53-0000,Conveyor Operators and Tenders,Material Moving Workers,Transportation and Material Moving Occupations,53-7011
342,53-6051.08,2.17,2.17,0.0,0.0,Freight and Cargo Inspectors,53-6050,53-6000,53-0000,Transportation Inspectors,Other Transportation Workers,Transportation and Material Moving Occupations,53-6051
343,53-6041.00,1.78,1.78,0.0,0.0,Traffic Technicians,53-6040,53-6000,53-0000,Traffic Technicians,Other Transportation Workers,Transportation and Material Moving Occupations,53-6041
344,53-6031.00,1.99,1.99,0.0,0.0,Automotive and Watercraft Service Attendants,53-6030,53-6000,53-0000,Automotive and Watercraft Service Attendants,Other Transportation Workers,Transportation and Material Moving Occupations,53-6031
345,53-6011.00,3.1,3.1,0.0,0.0,Bridge and Lock Tenders,53-6010,53-6000,53-0000,Bridge and Lock Tenders,Other Transportation Workers,Transportation and Material Moving Occupations,53-6011
346,53-5031.00,2.47,2.47,0.0,0.0,Ship Engineers,53-5030,53-5000,53-0000,Ship Engineers,Water Transportation Workers,Transportation and Material Moving Occupations,53-5031
347,53-5022.00,1.88,1.88,0.0,0.0,Motorboat Operators,53-5020,53-5000,53-0000,Ship and Boat Captains and Operators,Water Transportation Workers,Transportation and Material Moving Occupations,53-5022
348,53-5011.00,1.81,1.81,0.0,0.0,Sailors and Marine Oilers,53-5010,53-5000,53-0000,Sailors and Marine Oilers,Water Transportation Workers,Transportation and Material Moving Occupations,53-5011
349,53-4041.00,2.74,2.74,0.0,0.0,Subway and Streetcar Operators,53-4040,53-4000,53-0000,Subway and Streetcar Operators,Rail Transportation Workers,Transportation and Material Moving Occupations,53-4041
350,11-3021.00,2.16,2.16,0.0,0.0,Computer and Information Systems Managers,11-3020,11-3000,11-0000,Computer and Information Systems Managers,Operations Specialties Managers,Management Occupations,11-3021
351,53-4021.00,1.96,1.96,0.0,0.0,"Railroad Brake, Signal, and Switch Operators",53-4020,53-4000,53-0000,"Railroad Brake, Signal, and Switch Operators",Rail Transportation Workers,Transportation and Material Moving Occupations,53-4021
352,53-4013.00,1.64,1.64,0.0,0.0,"Rail Yard Engineers, Dinkey Operators, and Hostlers",53-4010,53-4000,53-0000,Locomotive Engineers and Operators,Rail Transportation Workers,Transportation and Material Moving Occupations,53-4013
353,53-4012.00,1.65,1.65,0.0,0.0,Locomotive Firers,53-4010,53-4000,53-0000,Locomotive Engineers and Operators,Rail Transportation Workers,Transportation and Material Moving Occupations,53-4012
354,53-3011.00,2.03,2.03,0.0,0.0,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53-3010,53-3000,53-0000,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Motor Vehicle Operators,Transportation and Material Moving Occupations,53-3011
355,53-1011.00,2.41,2.41,0.0,0.0,Aircraft Cargo Handling Supervisors,53-1010,53-1000,53-0000,Aircraft Cargo Handling Supervisors,Supervisors of Transportation and Material Moving Workers,Transportation and Material Moving Occupations,53-1011
356,51-9197.00,3.2,3.2,0.0,0.0,Tire Builders,51-9190,51-9000,51-0000,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,51-9197
357,51-6051.00,1.74,1.74,0.0,0.0,"Sewers, Hand",51-6050,51-6000,51-0000,"Tailors, Dressmakers, and Sewers","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6051
358,51-6041.00,1.29,1.29,0.0,0.0,Shoe and Leather Workers and Repairers,51-6040,51-6000,51-0000,Shoe and Leather Workers,"Textile, Apparel, and Furnishings Workers",Production Occupations,51-6041
359,47-4091.00,2.61,2.61,0.0,0.0,Segmental Pavers,47-4090,47-4000,47-0000,Miscellaneous Construction and Related Workers,Other Construction and Related Workers,Construction and Extraction Occupations,47-4091
360,49-9093.00,1.87,1.87,0.0,0.0,"Fabric Menders, Except Garment",49-9090,49-9000,49-0000,"Miscellaneous Installation, Maintenance, and Repair Workers","Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9093
361,49-9064.00,1.16,1.16,0.0,0.0,Watch Repairers,49-9060,49-9000,49-0000,Precision Instrument and Equipment Repairers,"Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9064
362,49-9063.00,1.2,1.2,0.0,0.0,Musical Instrument Repairers and Tuners,49-9060,49-9000,49-0000,Precision Instrument and Equipment Repairers,"Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9063
363,49-9045.00,1.72,1.72,0.0,0.0,"Refractory Materials Repairers, Except Brickmasons",49-9040,49-9000,49-0000,"Industrial Machinery Installation, Repair, and Maintenance Workers","Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9045
364,49-9031.00,1.76,1.76,0.0,0.0,Home Appliance Repairers,49-9030,49-9000,49-0000,Home Appliance Repairers,"Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9031
365,41-3011.00,2.62,2.62,0.0,0.0,Advertising Sales Agents,41-3010,41-3000,41-0000,Advertising Sales Agents,"Sales Representatives, Services",Sales and Related Occupations,41-3011
366,49-3091.00,1.49,1.49,0.0,0.0,Bicycle Repairers,49-3090,49-3000,49-0000,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-3091
367,49-3053.00,1.38,1.38,0.0,0.0,Outdoor Power Equipment and Other Small Engine Mechanics,49-3050,49-3000,49-0000,Small Engine Mechanics,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-3053
368,49-3043.00,1.38,1.38,0.0,0.0,Rail Car Repairers,49-3040,49-3000,49-0000,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-3043
369,49-3042.00,1.54,1.54,0.0,0.0,"Mobile Heavy Equipment Mechanics, Except Engines",49-3040,49-3000,49-0000,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-3042
370,49-3041.00,1.43,1.43,0.0,0.0,Farm Equipment Mechanics and Service Technicians,49-3040,49-3000,49-0000,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-3041
372,49-3021.00,1.37,1.37,0.0,0.0,Automotive Body and Related Repairers,49-3020,49-3000,49-0000,Automotive Technicians and Repairers,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-3021
373,49-2097.00,1.84,1.84,0.0,0.0,Electronic Home Entertainment Equipment Installers and Repairers,49-2090,49-2000,49-0000,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-2097
374,49-2096.00,1.13,1.13,0.0,0.0,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2090,49-2000,49-0000,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-2096
375,49-2095.00,2.52,2.52,0.0,0.0,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2090,49-2000,49-0000,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-2095
376,49-2093.00,2.65,2.65,0.0,0.0,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2090,49-2000,49-0000,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-2093
377,49-2092.00,2.39,2.39,0.0,0.0,"Electric Motor, Power Tool, and Related Repairers",49-2090,49-2000,49-0000,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-2092
378,49-2022.00,1.47,1.47,0.0,0.0,"Telecommunications Equipment Installers and Repairers, Except Line Installers",49-2020,49-2000,49-0000,Radio and Telecommunications Equipment Installers and Repairers,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",49-2022
379,47-5081.00,2.51,2.51,0.0,0.0,Helpers--Extraction Workers,47-5080,47-5000,47-0000,Helpers--Extraction Workers,Extraction Workers,Construction and Extraction Occupations,47-5081
380,47-5061.00,2.46,2.46,0.0,0.0,"Roof Bolters, Mining",47-5060,47-5000,47-0000,"Roof Bolters, Mining",Extraction Workers,Construction and Extraction Occupations,47-5061
381,47-5051.00,1.83,1.83,0.0,0.0,"Rock Splitters, Quarry",47-5050,47-5000,47-0000,"Rock Splitters, Quarry",Extraction Workers,Construction and Extraction Occupations,47-5051
382,47-5042.00,2.9,2.9,0.0,0.0,Mine Cutting and Channeling Machine Operators,47-5040,47-5000,47-0000,Mining Machine Operators,Extraction Workers,Construction and Extraction Occupations,47-5042
383,47-5041.00,2.49,2.49,0.0,0.0,Continuous Mining Machine Operators,47-5040,47-5000,47-0000,Mining Machine Operators,Extraction Workers,Construction and Extraction Occupations,47-5041
384,47-5031.00,2.18,2.18,0.0,0.0,"Explosives Workers, Ordnance Handling Experts, and Blasters",47-5030,47-5000,47-0000,"Explosives Workers, Ordnance Handling Experts, and Blasters",Extraction Workers,Construction and Extraction Occupations,47-5031
385,47-5021.00,1.7,1.7,0.0,0.0,"Earth Drillers, Except Oil and Gas",47-5020,47-5000,47-0000,"Earth Drillers, Except Oil and Gas",Extraction Workers,Construction and Extraction Occupations,47-5021
386,47-5012.00,1.83,1.83,0.0,0.0,"Rotary Drill Operators, Oil and Gas",47-5010,47-5000,47-0000,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",Extraction Workers,Construction and Extraction Occupations,47-5012
387,47-5011.00,1.66,1.66,0.0,0.0,"Derrick Operators, Oil and Gas",47-5010,47-5000,47-0000,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",Extraction Workers,Construction and Extraction Occupations,47-5011
388,49-9091.00,2.68,2.68,0.0,0.0,"Coin, Vending, and Amusement Machine Servicers and Repairers",49-9090,49-9000,49-0000,"Miscellaneous Installation, Maintenance, and Repair Workers","Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9091
389,49-9095.00,1.05,1.05,0.0,0.0,Manufactured Building and Mobile Home Installers,49-9090,49-9000,49-0000,"Miscellaneous Installation, Maintenance, and Repair Workers","Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9095
390,51-6031.00,2.61,2.61,0.0,0.0,Sewing Machine Operators,51-6030,51-6000,51-0000,Sewing Machine Operators,"Textile, Apparel, and Furnishings Workers",Production Occupations,51-6031
391,49-9096.00,1.6,1.6,0.0,0.0,Riggers,49-9090,49-9000,49-0000,"Miscellaneous Installation, Maintenance, and Repair Workers","Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9096
392,51-6021.00,2.0,2.0,0.0,0.0,"Pressers, Textile, Garment, and Related Materials",51-6020,51-6000,51-0000,"Pressers, Textile, Garment, and Related Materials","Textile, Apparel, and Furnishings Workers",Production Occupations,51-6021
393,51-4194.00,2.6,2.6,0.0,0.0,"Tool Grinders, Filers, and Sharpeners",51-4190,51-4000,51-0000,Miscellaneous Metal Workers and Plastic Workers,Metal Workers and Plastic Workers,Production Occupations,51-4194
394,51-4193.00,2.59,2.59,0.0,0.0,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4190,51-4000,51-0000,Miscellaneous Metal Workers and Plastic Workers,Metal Workers and Plastic Workers,Production Occupations,51-4193
395,51-4192.00,1.83,1.83,0.0,0.0,"Layout Workers, Metal and Plastic",51-4190,51-4000,51-0000,Miscellaneous Metal Workers and Plastic Workers,Metal Workers and Plastic Workers,Production Occupations,51-4192
396,51-4191.00,2.01,2.01,0.0,0.0,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4190,51-4000,51-0000,Miscellaneous Metal Workers and Plastic Workers,Metal Workers and Plastic Workers,Production Occupations,51-4191
397,51-4072.00,2.85,2.85,0.0,0.0,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51-4070,51-4000,51-0000,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4072
398,51-4071.00,2.58,2.58,0.0,0.0,Foundry Mold and Coremakers,51-4070,51-4000,51-0000,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4071
399,51-4062.00,2.54,2.54,0.0,0.0,"Patternmakers, Metal and Plastic",51-4060,51-4000,51-0000,"Model Makers and Patternmakers, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4062
400,51-4061.00,2.3,2.3,0.0,0.0,"Model Makers, Metal and Plastic",51-4060,51-4000,51-0000,"Model Makers and Patternmakers, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4061
401,51-4052.00,2.5,2.5,0.0,0.0,"Pourers and Casters, Metal",51-4050,51-4000,51-0000,"Metal Furnace Operators, Tenders, Pourers, and Casters",Metal Workers and Plastic Workers,Production Occupations,51-4052
402,51-4051.00,2.85,2.85,0.0,0.0,Metal-Refining Furnace Operators and Tenders,51-4050,51-4000,51-0000,"Metal Furnace Operators, Tenders, Pourers, and Casters",Metal Workers and Plastic Workers,Production Occupations,51-4051
403,51-4035.00,2.87,2.87,0.0,0.0,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4030,51-4000,51-0000,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4035
404,51-4034.00,2.95,2.95,0.0,0.0,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4030,51-4000,51-0000,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4034
405,51-4033.00,3.01,3.01,0.0,0.0,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4030,51-4000,51-0000,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4033
406,51-4023.00,3.09,3.09,0.0,0.0,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",51-4020,51-4000,51-0000,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4023
407,51-4022.00,2.0,2.0,0.0,0.0,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51-4020,51-4000,51-0000,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",Metal Workers and Plastic Workers,Production Occupations,51-4022
408,51-4012.00,2.82,2.82,0.0,0.0,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",51-4010,51-4000,51-0000,Computer Control Programmers and Operators,Metal Workers and Plastic Workers,Production Occupations,51-4012
409,51-3091.00,3.19,3.19,0.0,0.0,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3090,51-3000,51-0000,Miscellaneous Food Processing Workers,Food Processing Workers,Production Occupations,51-3091
410,51-3023.00,2.6,2.6,0.0,0.0,Slaughterers and Meat Packers,51-3020,51-3000,51-0000,"Butchers and Other Meat, Poultry, and Fish Processing Workers",Food Processing Workers,Production Occupations,51-3023
